Postcode,Bedrooms,RentalUnitDesc,VUDate,VTDate,TENDate,RUUseType,HousingServiceCentre,VUDays,VTDays,TotalVAC,LGA,StateElectorate
4010,1,APARTMENT,18/10/2018,24/10/2018,24/10/2018,Community Housing,108,6,0,6,BRISBANE,CLAYFIELD
4701,1,APARTMENT,26/09/2018,4/10/2018,12/10/2018,Community Housing,206,8,8,16,ROCKHAMPTON,ROCKHAMPTON
4102,1,APARTMENT,5/10/2018,8/10/2018,16/10/2018,Community Housing,107,3,8,11,BRISBANE,SOUTH BRISBANE
4102,1,APARTMENT,14/09/2018,17/09/2018,3/10/2018,Community Housing,107,3,16,19,BRISBANE,SOUTH BRISBANE
4550,2,APARTMENT,27/09/2018,8/10/2018,19/10/2018,Community Housing,205,11,11,22,SUNSHINE COAST,CALOUNDRA
4350,2,APARTMENT,23/02/2017,10/03/2017,17/10/2018,Community Housing,207,15,586,601,TOOWOOMBA,TOOWOOMBA NORTH
4869,1,APARTMENT,11/10/2018,11/10/2018,12/10/2018,Community Housing,202,0,1,1,CAIRNS,MULGRAVE
4300,2,APARTMENT,10/09/2018,3/10/2018,22/10/2018,Community Housing,102,23,19,42,IPSWICH,BUNDAMBA
4503,2,ATTACHED HOUSING,1/08/2018,21/08/2018,5/10/2018,Community Housing,103,20,45,65,MORETON BAY,MURRUMBA
4655,1,APARTMENT,9/10/2018,16/10/2018,16/10/2018,Community Housing,213,7,0,7,FRASER COAST,HERVEY BAY
4869,2,APARTMENT,18/09/2018,19/09/2018,11/10/2018,Community Housing,202,1,22,23,CAIRNS,MULGRAVE
4655,2,APARTMENT,9/10/2018,19/10/2018,19/10/2018,Community Housing,213,10,0,10,FRASER COAST,HERVEY BAY
4573,1,APARTMENT,26/09/2018,26/09/2018,3/10/2018,Community Housing,205,0,7,7,SUNSHINE COAST,MAROOCHYDORE
4215,2,APARTMENT,20/09/2018,24/10/2018,26/10/2018,Community Housing,204,34,2,36,GOLD COAST,BONNEY
4807,1,APARTMENT,2/10/2018,3/10/2018,11/10/2018,Community Housing,201,1,8,9,BURDEKIN,BURDEKIN
4700,2,APARTMENT,27/09/2018,17/10/2018,19/10/2018,Community Housing,206,20,2,22,ROCKHAMPTON,ROCKHAMPTON
4032,2,APARTMENT,25/09/2018,25/09/2018,11/10/2018,Community Housing,105,0,16,16,BRISBANE,STAFFORD
4152,2,APARTMENT,26/10/2018,29/10/2018,29/10/2018,Community Housing,109,3,0,3,BRISBANE,CHATSWORTH
4570,3,DETACHED HOUSE,29/08/2018,2/10/2018,2/10/2018,Community Housing,205,34,0,34,GYMPIE,GYMPIE
4570,1,APARTMENT,6/08/2018,24/08/2018,19/10/2018,Community Housing,205,18,56,74,GYMPIE,GYMPIE
4570,1,APARTMENT,6/08/2018,5/10/2018,5/10/2018,Community Housing,205,60,0,60,GYMPIE,GYMPIE
4350,4,DETACHED HOUSE,15/08/2018,16/08/2018,11/10/2018,Community Housing,207,1,56,57,TOOWOOMBA,TOOWOOMBA SOUTH
4883,2,APARTMENT,10/10/2018,10/10/2018,12/10/2018,Community Housing,202,0,2,2,TABLELANDS,HILL
4650,2,ATTACHED HOUSING,25/09/2018,16/10/2018,26/10/2018,Community Housing,213,21,10,31,FRASER COAST,MARYBOROUGH
4670,2,DUPLEX,26/09/2018,3/10/2018,9/10/2018,Community Housing,208,7,6,13,BUNDABERG,BUNDABERG
4740,2,DETACHED HOUSE,2/10/2018,3/10/2018,9/10/2018,Community Housing,203,1,6,7,MACKAY,MACKAY
4810,2,APARTMENT,2/10/2018,8/10/2018,11/10/2018,Community Housing,201,6,3,9,TOWNSVILLE,TOWNSVILLE
4011,2,DETACHED HOUSE,2/08/2018,18/10/2018,18/10/2018,Community Housing,108,77,0,77,BRISBANE,CLAYFIELD
4007,2,APARTMENT,8/10/2018,24/10/2018,24/10/2018,Community Housing,108,16,0,16,BRISBANE,CLAYFIELD
4502,2,APARTMENT,18/09/2018,2/10/2018,17/10/2018,Community Housing,103,14,15,29,MORETON BAY,KURWONGBAH
4505,2,DUPLEX,24/07/2018,31/07/2018,10/10/2018,Community Housing,103,7,71,78,MORETON BAY,KURWONGBAH
4505,2,DUPLEX,10/10/2018,10/10/2018,10/10/2018,Community Housing,103,0,0,0,MORETON BAY,KURWONGBAH
4860,3,DUPLEX,28/08/2018,29/08/2018,9/10/2018,Community Housing,202,1,41,42,CASSOWARY COAST,HILL
4860,3,DETACHED HOUSE,15/10/2018,16/10/2018,24/10/2018,Community Housing,202,1,8,9,CASSOWARY COAST,HILL
4122,4,DETACHED HOUSE,24/09/2018,25/09/2018,12/10/2018,Community Housing,107,1,17,18,BRISBANE,GREENSLOPES
4870,1,APARTMENT,5/09/2018,6/09/2018,4/10/2018,Community Housing,202,1,28,29,CAIRNS,CAIRNS
4868,3,DETACHED HOUSE,28/09/2018,3/10/2018,23/10/2018,Community Housing,202,5,20,25,CAIRNS,MULGRAVE
4215,3,DETACHED HOUSE,12/10/2018,12/10/2018,24/10/2018,Community Housing,204,0,12,12,GOLD COAST,SOUTHPORT
4014,1,APARTMENT,20/09/2018,20/09/2018,11/10/2018,Community Housing,105,0,21,21,BRISBANE,NUDGEE
4850,1,APARTMENT,12/09/2018,13/09/2018,10/10/2018,Community Housing,201,1,27,28,HINCHINBROOK,HINCHINBROOK
4305,2,APARTMENT,31/08/2018,17/09/2018,3/10/2018,Community Housing,102,17,16,33,IPSWICH,IPSWICH
4740,2,DUPLEX,3/10/2018,17/10/2018,26/10/2018,Community Housing,203,14,9,23,MACKAY,MACKAY
4810,2,APARTMENT,28/09/2018,2/10/2018,2/10/2018,Community Housing,201,4,0,4,TOWNSVILLE,TOWNSVILLE
4805,2,DUPLEX,9/10/2018,11/10/2018,12/10/2018,Community Housing,203,2,1,3,WHITSUNDAY,BURDEKIN
4740,2,DUAL OCCUPANCY,10/10/2018,24/10/2018,24/10/2018,Community Housing,203,14,0,14,MACKAY,MACKAY
4670,2,ATTACHED HOUSING,25/10/2018,25/10/2018,25/10/2018,Community Housing,208,0,0,0,BUNDABERG,BUNDABERG
4670,2,ATTACHED HOUSING,25/10/2018,26/10/2018,30/10/2018,Community Housing,208,1,4,5,BUNDABERG,BUNDABERG
4022,3,CLUSTER HOUSING,14/08/2018,23/08/2018,10/10/2018,Community Housing,110,9,48,57,MORETON BAY,BANCROFT
4006,1,APARTMENT,4/10/2018,4/10/2018,4/10/2018,Community Housing,108,0,0,0,BRISBANE,MCCONNEL
4304,2,APARTMENT,5/09/2018,24/09/2018,24/10/2018,Community Housing,102,19,30,49,IPSWICH,IPSWICH
4350,2,ATTACHED HOUSING,18/03/2016,29/03/2016,31/10/2018,Community Housing,207,11,946,957,TOOWOOMBA,TOOWOOMBA SOUTH
4051,1,APARTMENT,27/09/2018,17/10/2018,17/10/2018,Community Housing,108,20,0,20,BRISBANE,FERNY GROVE
4740,2,ATTACHED HOUSING,21/09/2018,28/09/2018,5/10/2018,Community Housing,203,7,7,14,MACKAY,MACKAY
4869,4,DETACHED HOUSE,2/08/2018,6/08/2018,24/10/2018,Community Housing,202,4,79,83,CAIRNS,MULGRAVE
4880,1,DUPLEX,13/08/2018,14/08/2018,10/10/2018,Community Housing,202,1,57,58,MAREEBA,COOK
4810,1,APARTMENT,3/10/2018,11/10/2018,19/10/2018,Community Housing,201,8,8,16,TOWNSVILLE,TOWNSVILLE
4880,2,DUPLEX,26/09/2018,26/09/2018,9/10/2018,Community Housing,202,0,13,13,MAREEBA,COOK
4570,3,DETACHED HOUSE,10/10/2018,12/10/2018,12/10/2018,Community Housing,205,2,0,2,GYMPIE,GYMPIE
4012,2,ATTACHED HOUSING,21/06/2018,26/06/2018,25/10/2018,Community Housing,105,5,121,126,BRISBANE,NUDGEE
4013,3,DETACHED HOUSE,18/09/2018,20/09/2018,3/10/2018,Community Housing,105,2,13,15,BRISBANE,NUDGEE
4701,2,DETACHED HOUSE,8/10/2018,17/10/2018,17/10/2018,Community Housing,206,9,0,9,ROCKHAMPTON,KEPPEL
4812,2,APARTMENT,12/10/2018,19/10/2018,25/10/2018,Community Housing,201,7,6,13,TOWNSVILLE,TOWNSVILLE
4701,2,APARTMENT,12/10/2018,24/10/2018,25/10/2018,Community Housing,206,12,1,13,ROCKHAMPTON,ROCKHAMPTON
4740,2,DUPLEX,10/10/2018,12/10/2018,30/10/2018,Community Housing,203,2,18,20,MACKAY,MACKAY
4051,2,APARTMENT,18/09/2018,26/09/2018,8/10/2018,Community Housing,108,8,12,20,BRISBANE,EVERTON
4570,3,DETACHED HOUSE,23/08/2018,31/08/2018,3/10/2018,Community Housing,205,8,33,41,GYMPIE,GYMPIE
4215,2,DUPLEX,12/10/2018,12/10/2018,17/10/2018,Community Housing,204,0,5,5,GOLD COAST,SOUTHPORT
4870,2,APARTMENT,26/09/2018,27/09/2018,16/10/2018,Community Housing,202,1,19,20,CAIRNS,CAIRNS
4870,2,APARTMENT,11/09/2018,11/09/2018,4/10/2018,Community Housing,202,0,23,23,CAIRNS,CAIRNS
4815,2,APARTMENT,18/09/2018,24/09/2018,3/10/2018,Community Housing,201,6,9,15,TOWNSVILLE,THURINGOWA
4503,3,APARTMENT,14/08/2018,15/08/2018,23/10/2018,Community Housing,103,1,69,70,MORETON BAY,MURRUMBA
4122,4,DETACHED HOUSE,24/09/2018,5/10/2018,22/10/2018,Community Housing,107,11,17,28,BRISBANE,MANSFIELD
4105,3,APARTMENT,12/09/2018,13/09/2018,4/10/2018,Community Housing,107,1,21,22,BRISBANE,TOOHEY
4109,3,DETACHED HOUSE,24/09/2018,25/09/2018,29/10/2018,Community Housing,107,1,34,35,BRISBANE,STRETTON
4105,2,APARTMENT,29/08/2018,30/08/2018,8/10/2018,Community Housing,107,1,39,40,BRISBANE,TOOHEY
4670,3,DETACHED HOUSE,28/08/2018,3/09/2018,2/10/2018,Community Housing,208,6,29,35,BUNDABERG,BUNDABERG
4105,2,APARTMENT,27/09/2018,5/10/2018,5/10/2018,Community Housing,107,8,0,8,BRISBANE,TOOHEY
4650,3,DETACHED HOUSE,10/10/2018,16/10/2018,26/10/2018,Community Housing,213,6,10,16,FRASER COAST,MARYBOROUGH
4558,1,APARTMENT,3/10/2018,3/10/2018,3/10/2018,Community Housing,205,0,0,0,SUNSHINE COAST,SURFERS PARADISE
4208,3,DUPLEX,6/08/2018,7/08/2018,25/10/2018,Community Housing,204,1,79,80,GOLD COAST,COOMERA
4215,2,CLUSTER HOUSING,20/09/2018,16/10/2018,24/10/2018,Community Housing,204,26,8,34,GOLD COAST,BONNEY
4870,2,APARTMENT,18/09/2018,19/09/2018,23/10/2018,Community Housing,202,1,34,35,CAIRNS,CAIRNS
4121,3,APARTMENT,28/09/2018,4/10/2018,18/10/2018,Community Housing,107,6,14,20,BRISBANE,MILLER
4510,2,CLUSTER HOUSING,16/10/2018,16/10/2018,23/10/2018,Community Housing,103,0,7,7,MORETON BAY,MORAYFIELD
4215,1,APARTMENT,12/10/2018,12/10/2018,17/10/2018,Community Housing,204,0,5,5,GOLD COAST,BONNEY
4870,1,CLUSTER HOUSING,14/08/2018,14/08/2018,12/10/2018,Community Housing,202,0,59,59,CAIRNS,CAIRNS
4508,3,DETACHED HOUSE,18/09/2018,27/09/2018,8/10/2018,Community Housing,103,9,11,20,MORETON BAY,BANCROFT
4217,1,APARTMENT,12/10/2018,12/10/2018,26/10/2018,Community Housing,204,0,14,14,GOLD COAST,SURFERS PARADISE
4019,1,DETACHED HOUSE,18/07/2018,19/07/2018,9/10/2018,Community Housing,110,1,82,83,MORETON BAY,REDCLIFFE
4215,2,APARTMENT,7/08/2018,9/08/2018,25/10/2018,Community Housing,204,2,77,79,GOLD COAST,BONNEY
4031,1,APARTMENT,20/09/2018,25/10/2018,26/10/2018,Community Housing,105,35,1,36,BRISBANE,STAFFORD
4305,2,ATTACHED HOUSING,4/09/2018,10/09/2018,10/10/2018,Community Housing,102,6,30,36,IPSWICH,IPSWICH
4869,3,DETACHED HOUSE,17/09/2018,25/09/2018,16/10/2018,Community Housing,202,8,21,29,CAIRNS,MULGRAVE
4226,2,APARTMENT,20/09/2018,20/09/2018,25/10/2018,Community Housing,204,0,35,35,GOLD COAST,SURFERS PARADISE
4031,1,ATTACHED HOUSING,26/09/2018,25/10/2018,26/10/2018,Community Housing,105,29,1,30,BRISBANE,STAFFORD
4051,2,APARTMENT,27/09/2018,16/10/2018,16/10/2018,Community Housing,108,19,0,19,BRISBANE,STAFFORD
4121,2,APARTMENT,28/09/2018,4/10/2018,22/10/2018,Community Housing,107,6,18,24,BRISBANE,MILLER
4077,3,DETACHED HOUSE,3/10/2018,31/10/2018,31/10/2018,Community Housing,104,28,0,28,BRISBANE,INALA
4870,3,DETACHED HOUSE,8/10/2018,9/10/2018,18/10/2018,Community Housing,202,1,9,10,CAIRNS,CAIRNS
4012,2,APARTMENT,15/10/2018,19/10/2018,22/10/2018,Community Housing,105,4,3,7,BRISBANE,NUDGEE
4012,2,APARTMENT,23/10/2018,24/10/2018,24/10/2018,Community Housing,105,1,0,1,BRISBANE,NUDGEE
4053,4,DETACHED HOUSE,12/11/2018,13/11/2018,13/11/2018,Public Housing,105,1,0,1,BRISBANE,STAFFORD
4012,2,ATTACHED HOUSING,13/09/2018,12/10/2018,20/11/2018,Public Housing,105,29,39,68,BRISBANE,NUDGEE
4171,3,DETACHED HOUSE,8/11/2018,9/11/2018,27/11/2018,Community Housing,109,1,18,19,BRISBANE,BULIMBA
4101,1,APARTMENT,31/10/2018,1/11/2018,20/11/2018,Community Housing,108,1,19,20,BRISBANE,SOUTH BRISBANE
4172,3,DETACHED HOUSE,22/10/2018,29/10/2018,15/11/2018,Community Housing,109,7,17,24,BRISBANE,BULIMBA
4031,2,APARTMENT,19/10/2018,14/11/2018,14/11/2018,Community Housing,105,26,0,26,BRISBANE,CLAYFIELD
4006,1,APARTMENT,24/09/2018,1/11/2018,1/11/2018,Community Housing,108,38,0,38,BRISBANE,MCCONNEL
4870,1,APARTMENT,31/10/2018,1/11/2018,26/11/2018,Community Housing,202,1,25,26,CAIRNS,CAIRNS
4132,3,DETACHED HOUSE,10/05/2018,11/05/2018,20/11/2018,Community Housing,101,1,193,194,LOGAN,WOODRIDGE
4802,3,APARTMENT,26/10/2018,6/11/2018,6/11/2018,Community Housing,203,11,0,11,WHITSUNDAY,WHITSUNDAY
4720,2,DUPLEX,16/04/2018,24/04/2018,1/11/2018,Public Housing,211,8,191,199,CENTRAL HIGHLANDS,GREGORY
4720,3,DETACHED HOUSE,27/04/2018,17/05/2018,1/11/2018,Public Housing,211,20,168,188,CENTRAL HIGHLANDS,GREGORY
4740,3,DETACHED HOUSE,18/10/2018,29/10/2018,28/11/2018,Public Housing,203,11,30,41,MACKAY,MACKAY
4740,3,DETACHED HOUSE,3/10/2018,12/10/2018,28/11/2018,Public Housing,203,9,47,56,MACKAY,MACKAY
4740,3,DETACHED HOUSE,4/10/2018,6/11/2018,6/11/2018,Community Housing,203,33,0,33,MACKAY,MACKAY
4455,4,DETACHED HOUSE,10/01/2012,17/01/2012,12/11/2018,Community Housing,207,7,2491,2498,MARANOA,WARREGO
4812,2,ATTACHED HOUSING,1/11/2018,9/11/2018,9/11/2018,Community Housing,201,8,0,8,TOWNSVILLE,TOWNSVILLE
4114,3,DETACHED HOUSE,19/03/2018,20/11/2018,20/11/2018,Community Housing,101,246,0,246,LOGAN,WOODRIDGE
4861,1,SENIOR UNIT,11/09/2018,11/09/2018,22/11/2018,Community Housing,202,0,72,72,CAIRNS,HILL
4650,1,APARTMENT,19/09/2018,30/11/2018,30/11/2018,Community Housing,213,72,0,72,FRASER COAST,MARYBOROUGH
4572,1,APARTMENT,13/11/2018,13/11/2018,13/11/2018,Community Housing,205,0,0,0,SUNSHINE COAST,MAROOCHYDORE
4812,2,DUPLEX,17/10/2018,1/11/2018,23/11/2018,Community Housing,201,15,22,37,TOWNSVILLE,TOWNSVILLE
4415,2,DETACHED HOUSE,10/08/2018,13/08/2018,9/11/2018,Community Housing,207,3,88,91,WESTERN DOWNS,CALLIDE
4570,1,APARTMENT,2/10/2018,2/10/2018,16/11/2018,Community Housing,205,0,45,45,GYMPIE,GYMPIE
4740,1,SENIOR UNIT,15/11/2018,19/11/2018,20/11/2018,Community Housing,203,4,1,5,MACKAY,MACKAY
4714,1,APARTMENT,30/04/2018,18/06/2018,28/11/2018,Community Housing,206,49,163,212,ROCKHAMPTON,MIRANI
4740,1,SENIOR UNIT,19/10/2018,2/11/2018,2/11/2018,Community Housing,203,14,0,14,MACKAY,MACKAY
4421,1,SENIOR UNIT,1/02/2018,22/02/2018,9/11/2018,Community Housing,207,21,260,281,WESTERN DOWNS,WARREGO
4350,1,APARTMENT,3/01/2018,30/10/2018,26/11/2018,Community Housing,207,300,27,327,TOOWOOMBA,TOOWOOMBA NORTH
4670,1,SENIOR UNIT,23/11/2018,30/11/2018,30/11/2018,Community Housing,208,7,0,7,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,5/11/2018,9/11/2018,20/11/2018,Community Housing,208,4,11,15,BUNDABERG,BUNDABERG
4169,1,APARTMENT,23/10/2018,6/11/2018,6/11/2018,Community Housing,108,14,0,14,BRISBANE,SOUTH BRISBANE
4744,3,APARTMENT,24/10/2018,6/11/2018,6/11/2018,Community Housing,203,13,0,13,ISAAC,BURDEKIN
4659,1,SENIOR UNIT,12/11/2018,15/11/2018,16/11/2018,Community Housing,213,3,1,4,FRASER COAST,MARYBOROUGH
4873,1,SENIOR UNIT,1/11/2018,2/11/2018,21/11/2018,Community Housing,202,1,19,20,DOUGLAS,COOK
4413,2,DUPLEX,26/05/2000,13/09/2002,9/11/2018,Community Housing,207,840,5901,6741,WESTERN DOWNS,CALLIDE
4728,2,APARTMENT,1/11/2017,14/12/2017,20/11/2018,Community Housing,211,43,341,384,BARCALDINE,GREGORY
4754,2,SENIOR UNIT,12/11/2018,20/11/2018,27/11/2018,Community Housing,203,8,7,15,MACKAY,MIRANI
4756,2,APARTMENT,10/10/2018,9/11/2018,9/11/2018,Community Housing,203,30,0,30,MACKAY,MIRANI
4361,4,DETACHED HOUSE,24/10/2008,24/10/2008,29/11/2018,Community Housing,207,0,3688,3688,TOOWOOMBA,CONDAMINE
4110,3,DETACHED HOUSE,29/11/2018,29/11/2018,29/11/2018,Community Housing,104,0,0,0,BRISBANE,ALGESTER
4570,3,CLUSTER HOUSING,19/10/2018,19/10/2018,16/11/2018,Community Housing,205,0,28,28,GYMPIE,GYMPIE
4570,1,APARTMENT,22/11/2018,22/11/2018,22/11/2018,Community Housing,205,0,0,0,GYMPIE,GYMPIE
4701,2,APARTMENT,23/10/2018,9/11/2018,9/11/2018,Community Housing,206,17,0,17,ROCKHAMPTON,ROCKHAMPTON
4700,1,APARTMENT,7/11/2018,7/11/2018,29/11/2018,Community Housing,206,0,22,22,ROCKHAMPTON,ROCKHAMPTON
4680,3,DETACHED HOUSE,29/10/2018,20/11/2018,26/11/2018,Community Housing,212,22,6,28,GLADSTONE,GLADSTONE
4655,1,APARTMENT,10/10/2018,14/11/2018,14/11/2018,Community Housing,213,35,0,35,FRASER COAST,HERVEY BAY
4860,3,DETACHED HOUSE,16/10/2018,18/10/2018,21/11/2018,Community Housing,202,2,34,36,CASSOWARY COAST,HILL
4680,1,APARTMENT,17/04/2018,2/05/2018,20/11/2018,Community Housing,212,15,202,217,GLADSTONE,GLADSTONE
4740,4,DETACHED HOUSE,31/10/2018,2/11/2018,20/11/2018,Community Housing,203,2,18,20,MACKAY,MACKAY
4558,1,APARTMENT,16/10/2018,16/10/2018,13/11/2018,Community Housing,205,0,28,28,SUNSHINE COAST,MAROOCHYDORE
4122,1,APARTMENT,11/10/2018,12/10/2018,1/11/2018,Community Housing,107,1,20,21,BRISBANE,MANSFIELD
4122,1,APARTMENT,1/11/2018,2/11/2018,20/11/2018,Community Housing,107,1,18,19,BRISBANE,MANSFIELD
4220,1,APARTMENT,16/10/2018,26/10/2018,30/11/2018,Community Housing,204,10,35,45,GOLD COAST,BURLEIGH
4220,1,APARTMENT,24/10/2018,26/10/2018,3/11/2018,Community Housing,204,2,8,10,GOLD COAST,BURLEIGH
4030,1,APARTMENT,16/10/2018,17/10/2018,6/11/2018,Community Housing,108,1,20,21,BRISBANE,CLAYFIELD
4812,1,APARTMENT,22/10/2018,1/11/2018,20/11/2018,Community Housing,201,10,19,29,TOWNSVILLE,MUNDINGBURRA
4812,1,APARTMENT,4/10/2018,5/10/2018,20/11/2018,Community Housing,201,1,46,47,TOWNSVILLE,MUNDINGBURRA
4812,1,APARTMENT,26/11/2018,26/11/2018,28/11/2018,Community Housing,201,0,2,2,TOWNSVILLE,MUNDINGBURRA
4812,1,APARTMENT,20/11/2018,20/11/2018,20/11/2018,Community Housing,201,0,0,0,TOWNSVILLE,MUNDINGBURRA
4159,1,APARTMENT,17/10/2018,1/11/2018,1/11/2018,Community Housing,106,15,0,15,REDLAND,CAPALABA
4210,4,DETACHED HOUSE,16/10/2018,24/10/2018,7/11/2018,Community Housing,204,8,14,22,GOLD COAST,THEODORE
4870,2,APARTMENT,11/10/2018,11/10/2018,21/11/2018,Community Housing,202,0,41,41,CAIRNS,CAIRNS
4814,1,APARTMENT,1/11/2018,6/11/2018,23/11/2018,Community Housing,201,5,17,22,TOWNSVILLE,MUNDINGBURRA
4814,1,APARTMENT,9/11/2018,9/11/2018,13/11/2018,Community Housing,201,0,4,4,TOWNSVILLE,MUNDINGBURRA
4510,1,APARTMENT,20/09/2018,20/09/2018,6/11/2018,Community Housing,103,0,47,47,MORETON BAY,MORAYFIELD
4680,1,APARTMENT,19/07/2018,19/07/2018,20/11/2018,Community Housing,212,0,124,124,GLADSTONE,GLADSTONE
4000,1,APARTMENT,5/10/2018,2/11/2018,2/11/2018,Community Housing,108,28,0,28,BRISBANE,MCCONNEL
4211,2,APARTMENT,29/08/2018,29/08/2018,19/11/2018,Community Housing,204,0,82,82,GOLD COAST,GAVEN
4211,1,APARTMENT,15/10/2018,7/11/2018,7/11/2018,Community Housing,204,23,0,23,GOLD COAST,GAVEN
4211,1,APARTMENT,29/08/2018,29/08/2018,14/11/2018,Community Housing,204,0,77,77,GOLD COAST,GAVEN
4211,1,APARTMENT,22/10/2018,22/10/2018,3/11/2018,Community Housing,204,0,12,12,GOLD COAST,GAVEN
4161,2,APARTMENT,3/10/2018,5/11/2018,5/11/2018,Community Housing,106,33,0,33,REDLAND,CAPALABA
4810,1,APARTMENT,1/11/2018,12/11/2018,22/11/2018,Community Housing,201,11,10,21,TOWNSVILLE,TOWNSVILLE
4105,2,APARTMENT,15/11/2018,19/11/2018,19/11/2018,Community Housing,107,4,0,4,BRISBANE,MILLER
4006,1,APARTMENT,8/11/2018,8/11/2018,8/11/2018,Community Housing,108,0,0,0,BRISBANE,MCCONNEL
4006,1,APARTMENT,1/11/2018,1/11/2018,1/11/2018,Community Housing,108,0,0,0,BRISBANE,MCCONNEL
4006,1,APARTMENT,22/11/2018,23/11/2018,23/11/2018,Community Housing,108,1,0,1,BRISBANE,MCCONNEL
4006,1,APARTMENT,1/11/2018,1/11/2018,1/11/2018,Community Housing,108,0,0,0,BRISBANE,MCCONNEL
4006,1,APARTMENT,23/11/2018,23/11/2018,23/11/2018,Community Housing,108,0,0,0,BRISBANE,MCCONNEL
4020,2,APARTMENT,10/10/2018,10/10/2018,6/11/2018,Community Housing,110,0,27,27,MORETON BAY,REDCLIFFE
4006,1,APARTMENT,8/11/2018,8/11/2018,27/11/2018,Community Housing,108,0,19,19,BRISBANE,MCCONNEL
4006,1,APARTMENT,22/11/2018,22/11/2018,22/11/2018,Community Housing,108,0,0,0,BRISBANE,MCCONNEL
4105,1,APARTMENT,15/11/2018,19/11/2018,30/11/2018,Community Housing,107,4,11,15,BRISBANE,TOOHEY
4105,1,APARTMENT,15/11/2018,19/11/2018,27/11/2018,Community Housing,107,4,8,12,BRISBANE,TOOHEY
4870,3,ATTACHED HOUSING,31/10/2018,1/11/2018,26/11/2018,Community Housing,202,1,25,26,CAIRNS,CAIRNS
4870,2,ATTACHED HOUSING,19/11/2018,21/11/2018,26/11/2018,Community Housing,202,2,5,7,CAIRNS,CAIRNS
4812,1,APARTMENT,12/11/2018,19/11/2018,19/11/2018,Community Housing,201,7,0,7,TOWNSVILLE,TOWNSVILLE
4051,1,APARTMENT,1/11/2018,2/11/2018,2/11/2018,Community Housing,108,1,0,1,BRISBANE,FERNY GROVE
4659,1,SENIOR UNIT,2/07/2018,10/10/2018,16/11/2018,Community Housing,213,100,37,137,FRASER COAST,MARYBOROUGH
4510,1,APARTMENT,2/10/2018,9/10/2018,13/11/2018,Community Housing,103,7,35,42,MORETON BAY,MORAYFIELD
4701,1,APARTMENT,5/11/2018,6/11/2018,19/11/2018,Community Housing,206,1,13,14,ROCKHAMPTON,ROCKHAMPTON
4350,2,APARTMENT,22/08/2017,22/08/2017,26/11/2018,Community Housing,207,0,461,461,TOOWOOMBA,TOOWOOMBA SOUTH
4810,1,APARTMENT,7/11/2018,14/11/2018,16/11/2018,Community Housing,201,7,2,9,TOWNSVILLE,TOWNSVILLE
4870,1,APARTMENT,26/10/2018,29/10/2018,21/11/2018,Community Housing,202,3,23,26,CAIRNS,CAIRNS
4304,2,APARTMENT,24/10/2018,9/11/2018,22/11/2018,Community Housing,102,16,13,29,IPSWICH,IPSWICH
4655,2,APARTMENT,11/07/2018,1/08/2018,16/11/2018,Community Housing,213,21,107,128,FRASER COAST,HERVEY BAY
4655,1,APARTMENT,6/11/2018,26/11/2018,27/11/2018,Community Housing,213,20,1,21,FRASER COAST,HERVEY BAY
4655,2,APARTMENT,26/10/2018,22/11/2018,22/11/2018,Community Housing,213,27,0,27,FRASER COAST,HERVEY BAY
4810,1,APARTMENT,31/10/2018,1/11/2018,7/11/2018,Community Housing,201,1,6,7,TOWNSVILLE,TOWNSVILLE
4012,1,APARTMENT,20/09/2018,25/10/2018,14/11/2018,Community Housing,105,35,20,55,BRISBANE,NUDGEE
4350,2,APARTMENT,19/08/2016,19/08/2016,1/11/2018,Community Housing,207,0,804,804,TOOWOOMBA,TOOWOOMBA NORTH
4101,1,APARTMENT,18/10/2018,7/11/2018,7/11/2018,Community Housing,108,20,0,20,BRISBANE,SOUTH BRISBANE
4207,3,DUPLEX,8/11/2018,8/11/2018,22/11/2018,Community Housing,101,0,14,14,LOGAN,MACALISTER
4870,1,APARTMENT,22/11/2018,23/11/2018,29/11/2018,Community Housing,202,1,6,7,CAIRNS,CAIRNS
4510,1,APARTMENT,31/10/2018,20/11/2018,20/11/2018,Community Housing,103,20,0,20,MORETON BAY,MORAYFIELD
4133,2,APARTMENT,9/10/2018,9/11/2018,9/11/2018,Community Housing,101,31,0,31,LOGAN,WATERFORD
4807,1,APARTMENT,24/09/2018,8/10/2018,13/11/2018,Community Housing,201,14,36,50,BURDEKIN,BURDEKIN
4170,1,APARTMENT,23/10/2018,23/10/2018,12/11/2018,Community Housing,109,0,20,20,BRISBANE,BULIMBA
4701,1,APARTMENT,5/11/2018,19/11/2018,27/11/2018,Community Housing,206,14,8,22,ROCKHAMPTON,ROCKHAMPTON
4010,2,APARTMENT,19/10/2018,26/10/2018,6/11/2018,Community Housing,108,7,11,18,BRISBANE,CLAYFIELD
4152,2,APARTMENT,29/10/2018,29/10/2018,23/11/2018,Community Housing,109,0,25,25,BRISBANE,CHATSWORTH
4013,2,APARTMENT,22/10/2018,22/10/2018,14/11/2018,Community Housing,105,0,23,23,BRISBANE,NUDGEE
4304,4,DETACHED HOUSE,26/09/2018,10/10/2018,5/11/2018,Community Housing,102,14,26,40,IPSWICH,BUNDAMBA
